"Step","tracer_ema_up_freq_1 - Teacher_teacher_accuracy_combined","tracer_ema_up_freq_1 - Teacher_teacher_accuracy_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_accuracy_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_accuracy_combined","tracer_ema_up_freq_500 - Teacher_teacher_accuracy_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_accuracy_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_accuracy_combined","tracer_bma_up_freq_2500 - Teacher_teacher_accuracy_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_accuracy_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_accuracy_combined","tracer_bma_up_freq_1000 - Teacher_teacher_accuracy_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_accuracy_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_accuracy_combined","tracer_bma_up_freq_500 - Teacher_teacher_accuracy_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_accuracy_combined__MAX","tracer_beta_1.5 - Teacher_teacher_accuracy_combined","tracer_beta_1.5 - Teacher_teacher_accuracy_combined__MIN","tracer_beta_1.5 - Teacher_teacher_accuracy_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_accuracy_combined","tracer_bma_up_freq_50 - Teacher_teacher_accuracy_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_accuracy_combined__MAX","tracer_beta_1.0 - Teacher_teacher_accuracy_combined","tracer_beta_1.0 - Teacher_teacher_accuracy_combined__MIN","tracer_beta_1.0 - Teacher_teacher_accuracy_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_accuracy_combined","tracer_bma_up_freq_5 - Teacher_teacher_accuracy_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_accuracy_combined__MAX","tracer_beta_0.2 - Teacher_teacher_accuracy_combined","tracer_beta_0.2 - Teacher_teacher_accuracy_combined__MIN","tracer_beta_0.2 - Teacher_teacher_accuracy_combined__MAX"
"4000","0.751953125","0.751953125","0.751953125","0.748046875","0.748046875","0.748046875","0.642578125","0.642578125","0.642578125","0.6787109375","0.6787109375","0.6787109375","0.6884765625","0.6884765625","0.6884765625","0.7412109375","0.7412109375","0.7412109375","0.7021484375","0.7021484375","0.7021484375","0.740234375","0.740234375","0.740234375","0.703125","0.703125","0.703125","0.677734375","0.677734375","0.677734375"
"4001","0.7490234375","0.7490234375","0.7490234375","0.75","0.75","0.75","0.630859375","0.630859375","0.630859375","0.6796875","0.6796875","0.6796875","0.69140625","0.69140625","0.69140625","0.74609375","0.74609375","0.74609375","0.712890625","0.712890625","0.712890625","0.7314453125","0.7314453125","0.7314453125","0.7177734375","0.7177734375","0.7177734375","0.6826171875","0.6826171875","0.6826171875"
"4002","0.7763671875","0.7763671875","0.7763671875","0.7783203125","0.7783203125","0.7783203125","0.6708984375","0.6708984375","0.6708984375","0.7060546875","0.7060546875","0.7060546875","0.712890625","0.712890625","0.712890625","0.767578125","0.767578125","0.767578125","0.7275390625","0.7275390625","0.7275390625","0.7548828125","0.7548828125","0.7548828125","0.734375","0.734375","0.734375","0.701171875","0.701171875","0.701171875"
"4003","0.755859375","0.755859375","0.755859375","0.765625","0.765625","0.765625","0.6474609375","0.6474609375","0.6474609375","0.6826171875","0.6826171875","0.6826171875","0.7041015625","0.7041015625","0.7041015625","0.75390625","0.75390625","0.75390625","0.71875","0.71875","0.71875","0.7509765625","0.7509765625","0.7509765625","0.7197265625","0.7197265625","0.7197265625","0.6943359375","0.6943359375","0.6943359375"
"4004","0.767578125","0.767578125","0.767578125","0.7802734375","0.7802734375","0.7802734375","0.6689453125","0.6689453125","0.6689453125","0.7060546875","0.7060546875","0.7060546875","0.73046875","0.73046875","0.73046875","0.77734375","0.77734375","0.77734375","0.74609375","0.74609375","0.74609375","0.7724609375","0.7724609375","0.7724609375","0.751953125","0.751953125","0.751953125","0.7119140625","0.7119140625","0.7119140625"
"4005","0.7548828125","0.7548828125","0.7548828125","0.75","0.75","0.75","0.6611328125","0.6611328125","0.6611328125","0.6923828125","0.6923828125","0.6923828125","0.7177734375","0.7177734375","0.7177734375","0.7451171875","0.7451171875","0.7451171875","0.7255859375","0.7255859375","0.7255859375","0.7412109375","0.7412109375","0.7412109375","0.7255859375","0.7255859375","0.7255859375","0.7021484375","0.7021484375","0.7021484375"
"4006","0.767578125","0.767578125","0.767578125","0.76171875","0.76171875","0.76171875","0.662109375","0.662109375","0.662109375","0.693359375","0.693359375","0.693359375","0.70703125","0.70703125","0.70703125","0.7529296875","0.7529296875","0.7529296875","0.72265625","0.72265625","0.72265625","0.7451171875","0.7451171875","0.7451171875","0.7236328125","0.7236328125","0.7236328125","0.69140625","0.69140625","0.69140625"
"4007","0.7978515625","0.7978515625","0.7978515625","0.744140625","0.744140625","0.744140625","0.6396484375","0.6396484375","0.6396484375","0.6767578125","0.6767578125","0.6767578125","0.701171875","0.701171875","0.701171875","0.751953125","0.751953125","0.751953125","0.716796875","0.716796875","0.716796875","0.7451171875","0.7451171875","0.7451171875","0.716796875","0.716796875","0.716796875","0.6796875","0.6796875","0.6796875"
"4008","0.779296875","0.779296875","0.779296875","0.7734375","0.7734375","0.7734375","0.6513671875","0.6513671875","0.6513671875","0.69140625","0.69140625","0.69140625","0.7197265625","0.7197265625","0.7197265625","0.7509765625","0.7509765625","0.7509765625","0.7353515625","0.7353515625","0.7353515625","0.755859375","0.755859375","0.755859375","0.732421875","0.732421875","0.732421875","0.6953125","0.6953125","0.6953125"
"4009","0.7646484375","0.7646484375","0.7646484375","0.765625","0.765625","0.765625","0.646484375","0.646484375","0.646484375","0.6865234375","0.6865234375","0.6865234375","0.7158203125","0.7158203125","0.7158203125","0.759765625","0.759765625","0.759765625","0.73046875","0.73046875","0.73046875","0.755859375","0.755859375","0.755859375","0.7353515625","0.7353515625","0.7353515625","0.701171875","0.701171875","0.701171875"
"4010","0.765625","0.765625","0.765625","0.7568359375","0.7568359375","0.7568359375","0.6728515625","0.6728515625","0.6728515625","0.7041015625","0.7041015625","0.7041015625","0.7119140625","0.7119140625","0.7119140625","0.7412109375","0.7412109375","0.7412109375","0.720703125","0.720703125","0.720703125","0.7314453125","0.7314453125","0.7314453125","0.7314453125","0.7314453125","0.7314453125","0.701171875","0.701171875","0.701171875"
"4011","0.7509765625","0.7509765625","0.7509765625","0.78125","0.78125","0.78125","0.6904296875","0.6904296875","0.6904296875","0.701171875","0.701171875","0.701171875","0.7216796875","0.7216796875","0.7216796875","0.7841796875","0.7841796875","0.7841796875","0.7431640625","0.7431640625","0.7431640625","0.771484375","0.771484375","0.771484375","0.7431640625","0.7431640625","0.7431640625","0.7041015625","0.7041015625","0.7041015625"
"4012","0.751953125","0.751953125","0.751953125","0.732421875","0.732421875","0.732421875","0.6572265625","0.6572265625","0.6572265625","0.69140625","0.69140625","0.69140625","0.701171875","0.701171875","0.701171875","0.7353515625","0.7353515625","0.7353515625","0.716796875","0.716796875","0.716796875","0.720703125","0.720703125","0.720703125","0.7109375","0.7109375","0.7109375","0.68359375","0.68359375","0.68359375"
"4013","0.7666015625","0.7666015625","0.7666015625","0.7841796875","0.7841796875","0.7841796875","0.6845703125","0.6845703125","0.6845703125","0.701171875","0.701171875","0.701171875","0.716796875","0.716796875","0.716796875","0.767578125","0.767578125","0.767578125","0.7333984375","0.7333984375","0.7333984375","0.7607421875","0.7607421875","0.7607421875","0.744140625","0.744140625","0.744140625","0.7041015625","0.7041015625","0.7041015625"
"4014","0.763671875","0.763671875","0.763671875","0.7763671875","0.7763671875","0.7763671875","0.69921875","0.69921875","0.69921875","0.720703125","0.720703125","0.720703125","0.7275390625","0.7275390625","0.7275390625","0.779296875","0.779296875","0.779296875","0.7451171875","0.7451171875","0.7451171875","0.775390625","0.775390625","0.775390625","0.74609375","0.74609375","0.74609375","0.7177734375","0.7177734375","0.7177734375"
"4015","0.7568359375","0.7568359375","0.7568359375","0.73828125","0.73828125","0.73828125","0.6455078125","0.6455078125","0.6455078125","0.6826171875","0.6826171875","0.6826171875","0.6962890625","0.6962890625","0.6962890625","0.73828125","0.73828125","0.73828125","0.7080078125","0.7080078125","0.7080078125","0.732421875","0.732421875","0.732421875","0.7158203125","0.7158203125","0.7158203125","0.6865234375","0.6865234375","0.6865234375"
"4017","0.7861328125","0.7861328125","0.7861328125","0.7392578125","0.7392578125","0.7392578125","0.626953125","0.626953125","0.626953125","0.66015625","0.66015625","0.66015625","0.673828125","0.673828125","0.673828125","0.7275390625","0.7275390625","0.7275390625","0.693359375","0.693359375","0.693359375","0.720703125","0.720703125","0.720703125","0.7041015625","0.7041015625","0.7041015625","0.65625","0.65625","0.65625"
"4018","0.77734375","0.77734375","0.77734375","0.7578125","0.7578125","0.7578125","0.6796875","0.6796875","0.6796875","0.703125","0.703125","0.703125","0.720703125","0.720703125","0.720703125","0.7529296875","0.7529296875","0.7529296875","0.7412109375","0.7412109375","0.7412109375","0.748046875","0.748046875","0.748046875","0.73828125","0.73828125","0.73828125","0.708984375","0.708984375","0.708984375"
"4019","0.7373046875","0.7373046875","0.7373046875","0.7626953125","0.7626953125","0.7626953125","0.6767578125","0.6767578125","0.6767578125","0.7041015625","0.7041015625","0.7041015625","0.71484375","0.71484375","0.71484375","0.7568359375","0.7568359375","0.7568359375","0.7255859375","0.7255859375","0.7255859375","0.75390625","0.75390625","0.75390625","0.7314453125","0.7314453125","0.7314453125","0.703125","0.703125","0.703125"
"4020","0.7763671875","0.7763671875","0.7763671875","0.7548828125","0.7548828125","0.7548828125","0.65234375","0.65234375","0.65234375","0.681640625","0.681640625","0.681640625","0.6982421875","0.6982421875","0.6982421875","0.7529296875","0.7529296875","0.7529296875","0.716796875","0.716796875","0.716796875","0.7451171875","0.7451171875","0.7451171875","0.7216796875","0.7216796875","0.7216796875","0.681640625","0.681640625","0.681640625"
"4021","0.7939453125","0.7939453125","0.7939453125","0.76171875","0.76171875","0.76171875","0.677734375","0.677734375","0.677734375","0.7060546875","0.7060546875","0.7060546875","0.7177734375","0.7177734375","0.7177734375","0.7470703125","0.7470703125","0.7470703125","0.73046875","0.73046875","0.73046875","0.751953125","0.751953125","0.751953125","0.736328125","0.736328125","0.736328125","0.697265625","0.697265625","0.697265625"
"4022","0.75390625","0.75390625","0.75390625","0.7431640625","0.7431640625","0.7431640625","0.6552734375","0.6552734375","0.6552734375","0.677734375","0.677734375","0.677734375","0.6806640625","0.6806640625","0.6806640625","0.7373046875","0.7373046875","0.7373046875","0.7041015625","0.7041015625","0.7041015625","0.720703125","0.720703125","0.720703125","0.7001953125","0.7001953125","0.7001953125","0.6826171875","0.6826171875","0.6826171875"
"4023","0.77734375","0.77734375","0.77734375","0.79296875","0.79296875","0.79296875","0.6904296875","0.6904296875","0.6904296875","0.7138671875","0.7138671875","0.7138671875","0.7314453125","0.7314453125","0.7314453125","0.759765625","0.759765625","0.759765625","0.740234375","0.740234375","0.740234375","0.7626953125","0.7626953125","0.7626953125","0.75","0.75","0.75","0.7177734375","0.7177734375","0.7177734375"
"4024","0.763671875","0.763671875","0.763671875","0.76953125","0.76953125","0.76953125","0.658203125","0.658203125","0.658203125","0.69140625","0.69140625","0.69140625","0.7099609375","0.7099609375","0.7099609375","0.765625","0.765625","0.765625","0.7275390625","0.7275390625","0.7275390625","0.755859375","0.755859375","0.755859375","0.7265625","0.7265625","0.7265625","0.6806640625","0.6806640625","0.6806640625"
"4025","0.7412109375","0.7412109375","0.7412109375","0.7587890625","0.7587890625","0.7587890625","0.66796875","0.66796875","0.66796875","0.7001953125","0.7001953125","0.7001953125","0.712890625","0.712890625","0.712890625","0.7412109375","0.7412109375","0.7412109375","0.7294921875","0.7294921875","0.7294921875","0.7529296875","0.7529296875","0.7529296875","0.744140625","0.744140625","0.744140625","0.70703125","0.70703125","0.70703125"
"4026","0.7705078125","0.7705078125","0.7705078125","0.7578125","0.7578125","0.7578125","0.6298828125","0.6298828125","0.6298828125","0.6611328125","0.6611328125","0.6611328125","0.6767578125","0.6767578125","0.6767578125","0.7490234375","0.7490234375","0.7490234375","0.712890625","0.712890625","0.712890625","0.7421875","0.7421875","0.7421875","0.7138671875","0.7138671875","0.7138671875","0.66796875","0.66796875","0.66796875"
"4027","0.77734375","0.77734375","0.77734375","0.7470703125","0.7470703125","0.7470703125","0.6552734375","0.6552734375","0.6552734375","0.671875","0.671875","0.671875","0.685546875","0.685546875","0.685546875","0.7412109375","0.7412109375","0.7412109375","0.7080078125","0.7080078125","0.7080078125","0.7353515625","0.7353515625","0.7353515625","0.71484375","0.71484375","0.71484375","0.68359375","0.68359375","0.68359375"
"4028","0.74609375","0.74609375","0.74609375","0.75","0.75","0.75","0.6650390625","0.6650390625","0.6650390625","0.689453125","0.689453125","0.689453125","0.7060546875","0.7060546875","0.7060546875","0.75","0.75","0.75","0.71875","0.71875","0.71875","0.748046875","0.748046875","0.748046875","0.7216796875","0.7216796875","0.7216796875","0.6943359375","0.6943359375","0.6943359375"
"4029","0.775390625","0.775390625","0.775390625","0.7490234375","0.7490234375","0.7490234375","0.6640625","0.6640625","0.6640625","0.6962890625","0.6962890625","0.6962890625","0.7080078125","0.7080078125","0.7080078125","0.7490234375","0.7490234375","0.7490234375","0.7236328125","0.7236328125","0.7236328125","0.7421875","0.7421875","0.7421875","0.7216796875","0.7216796875","0.7216796875","0.685546875","0.685546875","0.685546875"
"4030","0.7607421875","0.7607421875","0.7607421875","0.7705078125","0.7705078125","0.7705078125","0.6669921875","0.6669921875","0.6669921875","0.6962890625","0.6962890625","0.6962890625","0.7138671875","0.7138671875","0.7138671875","0.771484375","0.771484375","0.771484375","0.73828125","0.73828125","0.73828125","0.76953125","0.76953125","0.76953125","0.744140625","0.744140625","0.744140625","0.7080078125","0.7080078125","0.7080078125"
"4031","0.75","0.75","0.75","0.7626953125","0.7626953125","0.7626953125","0.658203125","0.658203125","0.658203125","0.7001953125","0.7001953125","0.7001953125","0.716796875","0.716796875","0.716796875","0.76171875","0.76171875","0.76171875","0.7412109375","0.7412109375","0.7412109375","0.7607421875","0.7607421875","0.7607421875","0.7431640625","0.7431640625","0.7431640625","0.7138671875","0.7138671875","0.7138671875"
"4032","0.759765625","0.759765625","0.759765625","0.751953125","0.751953125","0.751953125","0.6826171875","0.6826171875","0.6826171875","0.703125","0.703125","0.703125","0.7177734375","0.7177734375","0.7177734375","0.7353515625","0.7353515625","0.7353515625","0.7333984375","0.7333984375","0.7333984375","0.7265625","0.7265625","0.7265625","0.7275390625","0.7275390625","0.7275390625","0.7021484375","0.7021484375","0.7021484375"
"4033","0.7724609375","0.7724609375","0.7724609375","0.7568359375","0.7568359375","0.7568359375","0.626953125","0.626953125","0.626953125","0.6572265625","0.6572265625","0.6572265625","0.6728515625","0.6728515625","0.6728515625","0.7509765625","0.7509765625","0.7509765625","0.69921875","0.69921875","0.69921875","0.734375","0.734375","0.734375","0.7080078125","0.7080078125","0.7080078125","0.669921875","0.669921875","0.669921875"
"4034","0.755859375","0.755859375","0.755859375","0.740234375","0.740234375","0.740234375","0.6455078125","0.6455078125","0.6455078125","0.6796875","0.6796875","0.6796875","0.6904296875","0.6904296875","0.6904296875","0.7255859375","0.7255859375","0.7255859375","0.7060546875","0.7060546875","0.7060546875","0.7236328125","0.7236328125","0.7236328125","0.7109375","0.7109375","0.7109375","0.6806640625","0.6806640625","0.6806640625"
"4035","0.7783203125","0.7783203125","0.7783203125","0.7607421875","0.7607421875","0.7607421875","0.6669921875","0.6669921875","0.6669921875","0.7060546875","0.7060546875","0.7060546875","0.72265625","0.72265625","0.72265625","0.75390625","0.75390625","0.75390625","0.7294921875","0.7294921875","0.7294921875","0.7578125","0.7578125","0.7578125","0.734375","0.734375","0.734375","0.7060546875","0.7060546875","0.7060546875"
"4036","0.74609375","0.74609375","0.74609375","0.7734375","0.7734375","0.7734375","0.6796875","0.6796875","0.6796875","0.703125","0.703125","0.703125","0.7158203125","0.7158203125","0.7158203125","0.7646484375","0.7646484375","0.7646484375","0.7353515625","0.7353515625","0.7353515625","0.75390625","0.75390625","0.75390625","0.744140625","0.744140625","0.744140625","0.705078125","0.705078125","0.705078125"
"4037","0.77734375","0.77734375","0.77734375","0.7802734375","0.7802734375","0.7802734375","0.6953125","0.6953125","0.6953125","0.7275390625","0.7275390625","0.7275390625","0.7373046875","0.7373046875","0.7373046875","0.7705078125","0.7705078125","0.7705078125","0.7587890625","0.7587890625","0.7587890625","0.76953125","0.76953125","0.76953125","0.7587890625","0.7587890625","0.7587890625","0.7275390625","0.7275390625","0.7275390625"
"4038","0.7470703125","0.7470703125","0.7470703125","0.7685546875","0.7685546875","0.7685546875","0.6787109375","0.6787109375","0.6787109375","0.705078125","0.705078125","0.705078125","0.7099609375","0.7099609375","0.7099609375","0.755859375","0.755859375","0.755859375","0.732421875","0.732421875","0.732421875","0.755859375","0.755859375","0.755859375","0.734375","0.734375","0.734375","0.69921875","0.69921875","0.69921875"
"4039","0.791015625","0.791015625","0.791015625","0.7880859375","0.7880859375","0.7880859375","0.68359375","0.68359375","0.68359375","0.71484375","0.71484375","0.71484375","0.724609375","0.724609375","0.724609375","0.77734375","0.77734375","0.77734375","0.7451171875","0.7451171875","0.7451171875","0.775390625","0.775390625","0.775390625","0.7490234375","0.7490234375","0.7490234375","0.712890625","0.712890625","0.712890625"
"4040","0.75390625","0.75390625","0.75390625","0.7421875","0.7421875","0.7421875","0.64453125","0.64453125","0.64453125","0.66796875","0.66796875","0.66796875","0.6845703125","0.6845703125","0.6845703125","0.71875","0.71875","0.71875","0.7099609375","0.7099609375","0.7099609375","0.72265625","0.72265625","0.72265625","0.7138671875","0.7138671875","0.7138671875","0.681640625","0.681640625","0.681640625"
"4041","0.7431640625","0.7431640625","0.7431640625","0.7646484375","0.7646484375","0.7646484375","0.6875","0.6875","0.6875","0.7177734375","0.7177734375","0.7177734375","0.7314453125","0.7314453125","0.7314453125","0.7587890625","0.7587890625","0.7587890625","0.73828125","0.73828125","0.73828125","0.755859375","0.755859375","0.755859375","0.7373046875","0.7373046875","0.7373046875","0.7255859375","0.7255859375","0.7255859375"
