"Step","carot_ema_up_freq_1 - Teacher_teacher_student_top5_alignment_img","carot_ema_up_freq_1 - Teacher_teacher_student_top5_alignment_img__MIN","carot_ema_up_freq_1 - Teacher_teacher_student_top5_alignment_img__MAX","carot_ema_up_freq_500 - Teacher_teacher_student_top5_alignment_img","carot_ema_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MIN","carot_ema_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_2500 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_2500 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_2500 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_1000 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_1000 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_1000 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_500 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_beta_1.5 - Teacher_teacher_student_top5_alignment_img","pomp_beta_1.5 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_beta_1.5 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_50 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_50 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_50 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_beta_1.0 - Teacher_teacher_student_top5_alignment_img","pomp_beta_1.0 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_beta_1.0 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_5 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_5 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_5 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_beta_0.2 - Teacher_teacher_student_top5_alignment_img","pomp_beta_0.2 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_beta_0.2 - Teacher_teacher_student_top5_alignment_img__MAX"
"45","0.9859375","0.9859375","0.9859375","0.825390625","0.825390625","0.825390625","0.822265625","0.822265625","0.822265625","0.822265625","0.822265625","0.822265625","0.822265625","0.822265625","0.822265625","0.9109375","0.9109375","0.9109375","0.853125","0.853125","0.853125","0.89453125","0.89453125","0.89453125","0.8625","0.8625","0.8625","0.8453125","0.8453125","0.8453125"
"46","0.983203125","0.983203125","0.983203125","0.801953125","0.801953125","0.801953125","0.797265625","0.797265625","0.797265625","0.797265625","0.797265625","0.797265625","0.797265625","0.797265625","0.797265625","0.9","0.9","0.9","0.826953125","0.826953125","0.826953125","0.889453125","0.889453125","0.889453125","0.85234375","0.85234375","0.85234375","0.826171875","0.826171875","0.826171875"
"47","0.982421875","0.982421875","0.982421875","0.81640625","0.81640625","0.81640625","0.812890625","0.812890625","0.812890625","0.812890625","0.812890625","0.812890625","0.812890625","0.812890625","0.812890625","0.9125","0.9125","0.9125","0.831640625","0.831640625","0.831640625","0.88984375","0.88984375","0.88984375","0.84921875","0.84921875","0.84921875","0.839453125","0.839453125","0.839453125"
"48","0.987890625","0.987890625","0.987890625","0.808984375","0.808984375","0.808984375","0.805078125","0.805078125","0.805078125","0.805078125","0.805078125","0.805078125","0.805078125","0.805078125","0.805078125","0.897265625","0.897265625","0.897265625","0.83203125","0.83203125","0.83203125","0.88828125","0.88828125","0.88828125","0.8546875","0.8546875","0.8546875","0.83515625","0.83515625","0.83515625"
"49","0.98828125","0.98828125","0.98828125","0.8171875","0.8171875","0.8171875","0.81328125","0.81328125","0.81328125","0.81328125","0.81328125","0.81328125","0.81328125","0.81328125","0.81328125","0.9","0.9","0.9","0.82890625","0.82890625","0.82890625","0.8765625","0.8765625","0.8765625","0.852734375","0.852734375","0.852734375","0.83671875","0.83671875","0.83671875"
"50","0.984765625","0.984765625","0.984765625","0.8109375","0.8109375","0.8109375","0.815234375","0.815234375","0.815234375","0.815234375","0.815234375","0.815234375","0.815234375","0.815234375","0.815234375","0.887109375","0.887109375","0.887109375","0.8296875","0.8296875","0.8296875","0.873828125","0.873828125","0.873828125","0.851171875","0.851171875","0.851171875","0.834765625","0.834765625","0.834765625"
"51","0.981640625","0.981640625","0.981640625","0.805078125","0.805078125","0.805078125","0.8046875","0.8046875","0.8046875","0.8046875","0.8046875","0.8046875","0.8046875","0.8046875","0.8046875","0.894140625","0.894140625","0.894140625","0.829296875","0.829296875","0.829296875","0.88125","0.88125","0.88125","0.84765625","0.84765625","0.84765625","0.83125","0.83125","0.83125"
"52","0.985546875","0.985546875","0.985546875","0.790234375","0.790234375","0.790234375","0.78984375","0.78984375","0.78984375","0.78984375","0.78984375","0.78984375","0.78984375","0.78984375","0.78984375","0.889453125","0.889453125","0.889453125","0.83203125","0.83203125","0.83203125","0.87734375","0.87734375","0.87734375","0.83671875","0.83671875","0.83671875","0.820703125","0.820703125","0.820703125"
"53","0.98359375","0.98359375","0.98359375","0.808984375","0.808984375","0.808984375","0.8046875","0.8046875","0.8046875","0.8046875","0.8046875","0.8046875","0.8046875","0.8046875","0.8046875","0.90546875","0.90546875","0.90546875","0.833203125","0.833203125","0.833203125","0.89140625","0.89140625","0.89140625","0.858984375","0.858984375","0.858984375","0.829296875","0.829296875","0.829296875"
"54","0.983203125","0.983203125","0.983203125","0.812890625","0.812890625","0.812890625","0.80703125","0.80703125","0.80703125","0.80703125","0.80703125","0.80703125","0.80703125","0.80703125","0.80703125","0.89140625","0.89140625","0.89140625","0.830078125","0.830078125","0.830078125","0.87421875","0.87421875","0.87421875","0.8421875","0.8421875","0.8421875","0.821484375","0.821484375","0.821484375"
"55","0.984765625","0.984765625","0.984765625","0.791796875","0.791796875","0.791796875","0.7859375","0.7859375","0.7859375","0.7859375","0.7859375","0.7859375","0.7859375","0.7859375","0.7859375","0.895703125","0.895703125","0.895703125","0.82265625","0.82265625","0.82265625","0.87265625","0.87265625","0.87265625","0.841015625","0.841015625","0.841015625","0.81796875","0.81796875","0.81796875"
"56","0.98125","0.98125","0.98125","0.8125","0.8125","0.8125","0.8125","0.8125","0.8125","0.8125","0.8125","0.8125","0.8125","0.8125","0.8125","0.89921875","0.89921875","0.89921875","0.83984375","0.83984375","0.83984375","0.894140625","0.894140625","0.894140625","0.86015625","0.86015625","0.86015625","0.834375","0.834375","0.834375"
"57","0.98828125","0.98828125","0.98828125","0.81015625","0.81015625","0.81015625","0.80703125","0.80703125","0.80703125","0.80703125","0.80703125","0.80703125","0.80703125","0.80703125","0.80703125","0.8890625","0.8890625","0.8890625","0.837109375","0.837109375","0.837109375","0.877734375","0.877734375","0.877734375","0.85390625","0.85390625","0.85390625","0.826171875","0.826171875","0.826171875"
"58","0.98515625","0.98515625","0.98515625","0.79453125","0.79453125","0.79453125","0.79140625","0.79140625","0.79140625","0.79140625","0.79140625","0.79140625","0.79140625","0.79140625","0.79140625","0.89921875","0.89921875","0.89921875","0.823828125","0.823828125","0.823828125","0.886328125","0.886328125","0.886328125","0.843359375","0.843359375","0.843359375","0.821875","0.821875","0.821875"
"59","0.988671875","0.988671875","0.988671875","0.809375","0.809375","0.809375","0.80234375","0.80234375","0.80234375","0.80234375","0.80234375","0.80234375","0.80234375","0.80234375","0.80234375","0.9015625","0.9015625","0.9015625","0.83671875","0.83671875","0.83671875","0.879296875","0.879296875","0.879296875","0.858203125","0.858203125","0.858203125","0.833203125","0.833203125","0.833203125"
"60","0.97734375","0.97734375","0.97734375","0.803125","0.803125","0.803125","0.794921875","0.794921875","0.794921875","0.794921875","0.794921875","0.794921875","0.794921875","0.794921875","0.794921875","0.89765625","0.89765625","0.89765625","0.827734375","0.827734375","0.827734375","0.8765625","0.8765625","0.8765625","0.850390625","0.850390625","0.850390625","0.825","0.825","0.825"
"61","0.984375","0.984375","0.984375","0.7921875","0.7921875","0.7921875","0.789453125","0.789453125","0.789453125","0.789453125","0.789453125","0.789453125","0.789453125","0.789453125","0.789453125","0.890625","0.890625","0.890625","0.821484375","0.821484375","0.821484375","0.874609375","0.874609375","0.874609375","0.849609375","0.849609375","0.849609375","0.821484375","0.821484375","0.821484375"
"62","0.98203125","0.98203125","0.98203125","0.79609375","0.79609375","0.79609375","0.794140625","0.794140625","0.794140625","0.794140625","0.794140625","0.794140625","0.794140625","0.794140625","0.794140625","0.89921875","0.89921875","0.89921875","0.8390625","0.8390625","0.8390625","0.8796875","0.8796875","0.8796875","0.848046875","0.848046875","0.848046875","0.82109375","0.82109375","0.82109375"
"63","0.980859375","0.980859375","0.980859375","0.801953125","0.801953125","0.801953125","0.798828125","0.798828125","0.798828125","0.798828125","0.798828125","0.798828125","0.798828125","0.798828125","0.798828125","0.896484375","0.896484375","0.896484375","0.836328125","0.836328125","0.836328125","0.880078125","0.880078125","0.880078125","0.852734375","0.852734375","0.852734375","0.83359375","0.83359375","0.83359375"
"64","0.98359375","0.98359375","0.98359375","0.80234375","0.80234375","0.80234375","0.801171875","0.801171875","0.801171875","0.801171875","0.801171875","0.801171875","0.801171875","0.801171875","0.801171875","0.896875","0.896875","0.896875","0.83046875","0.83046875","0.83046875","0.87890625","0.87890625","0.87890625","0.844921875","0.844921875","0.844921875","0.825390625","0.825390625","0.825390625"
"65","0.98203125","0.98203125","0.98203125","0.80078125","0.80078125","0.80078125","0.796875","0.796875","0.796875","0.796875","0.796875","0.796875","0.796875","0.796875","0.796875","0.8859375","0.8859375","0.8859375","0.821875","0.821875","0.821875","0.869921875","0.869921875","0.869921875","0.83046875","0.83046875","0.83046875","0.81640625","0.81640625","0.81640625"
"66","0.984375","0.984375","0.984375","0.808984375","0.808984375","0.808984375","0.80859375","0.80859375","0.80859375","0.80859375","0.80859375","0.80859375","0.80859375","0.80859375","0.80859375","0.887890625","0.887890625","0.887890625","0.8421875","0.8421875","0.8421875","0.866796875","0.866796875","0.866796875","0.85390625","0.85390625","0.85390625","0.833203125","0.833203125","0.833203125"
"67","0.986328125","0.986328125","0.986328125","0.796484375","0.796484375","0.796484375","0.7984375","0.7984375","0.7984375","0.7984375","0.7984375","0.7984375","0.7984375","0.7984375","0.7984375","0.889453125","0.889453125","0.889453125","0.828125","0.828125","0.828125","0.875390625","0.875390625","0.875390625","0.83359375","0.83359375","0.83359375","0.8203125","0.8203125","0.8203125"
"68","0.97890625","0.97890625","0.97890625","0.80546875","0.80546875","0.80546875","0.796875","0.796875","0.796875","0.796875","0.796875","0.796875","0.796875","0.796875","0.796875","0.887890625","0.887890625","0.887890625","0.83671875","0.83671875","0.83671875","0.8828125","0.8828125","0.8828125","0.84765625","0.84765625","0.84765625","0.8234375","0.8234375","0.8234375"
"69","0.985546875","0.985546875","0.985546875","0.789453125","0.789453125","0.789453125","0.78828125","0.78828125","0.78828125","0.78828125","0.78828125","0.78828125","0.78828125","0.78828125","0.78828125","0.889453125","0.889453125","0.889453125","0.825","0.825","0.825","0.86796875","0.86796875","0.86796875","0.833203125","0.833203125","0.833203125","0.817578125","0.817578125","0.817578125"
"70","0.984765625","0.984765625","0.984765625","0.801171875","0.801171875","0.801171875","0.799609375","0.799609375","0.799609375","0.799609375","0.799609375","0.799609375","0.799609375","0.799609375","0.799609375","0.896875","0.896875","0.896875","0.835546875","0.835546875","0.835546875","0.890625","0.890625","0.890625","0.86015625","0.86015625","0.86015625","0.82734375","0.82734375","0.82734375"
"71","0.987890625","0.987890625","0.987890625","0.791796875","0.791796875","0.791796875","0.78984375","0.78984375","0.78984375","0.78984375","0.78984375","0.78984375","0.78984375","0.78984375","0.78984375","0.882421875","0.882421875","0.882421875","0.82734375","0.82734375","0.82734375","0.867578125","0.867578125","0.867578125","0.84140625","0.84140625","0.84140625","0.821484375","0.821484375","0.821484375"
"72","0.98125","0.98125","0.98125","0.795703125","0.795703125","0.795703125","0.78828125","0.78828125","0.78828125","0.78828125","0.78828125","0.78828125","0.78828125","0.78828125","0.78828125","0.879296875","0.879296875","0.879296875","0.83515625","0.83515625","0.83515625","0.867578125","0.867578125","0.867578125","0.833203125","0.833203125","0.833203125","0.815625","0.815625","0.815625"
"73","0.983984375","0.983984375","0.983984375","0.795703125","0.795703125","0.795703125","0.794140625","0.794140625","0.794140625","0.794140625","0.794140625","0.794140625","0.794140625","0.794140625","0.794140625","0.88828125","0.88828125","0.88828125","0.827734375","0.827734375","0.827734375","0.86953125","0.86953125","0.86953125","0.83984375","0.83984375","0.83984375","0.819140625","0.819140625","0.819140625"
"74","0.981640625","0.981640625","0.981640625","0.787890625","0.787890625","0.787890625","0.779296875","0.779296875","0.779296875","0.779296875","0.779296875","0.779296875","0.779296875","0.779296875","0.779296875","0.885546875","0.885546875","0.885546875","0.819140625","0.819140625","0.819140625","0.870703125","0.870703125","0.870703125","0.846875","0.846875","0.846875","0.808203125","0.808203125","0.808203125"
"75","0.985546875","0.985546875","0.985546875","0.79609375","0.79609375","0.79609375","0.789453125","0.789453125","0.789453125","0.789453125","0.789453125","0.789453125","0.789453125","0.789453125","0.789453125","0.87265625","0.87265625","0.87265625","0.83046875","0.83046875","0.83046875","0.8625","0.8625","0.8625","0.834375","0.834375","0.834375","0.826953125","0.826953125","0.826953125"
"76","0.98359375","0.98359375","0.98359375","0.793359375","0.793359375","0.793359375","0.79296875","0.79296875","0.79296875","0.79296875","0.79296875","0.79296875","0.79296875","0.79296875","0.79296875","0.88828125","0.88828125","0.88828125","0.82734375","0.82734375","0.82734375","0.875","0.875","0.875","0.843359375","0.843359375","0.843359375","0.82109375","0.82109375","0.82109375"
"77","0.983984375","0.983984375","0.983984375","0.787890625","0.787890625","0.787890625","0.7875","0.7875","0.7875","0.7875","0.7875","0.7875","0.7875","0.7875","0.7875","0.893359375","0.893359375","0.893359375","0.826953125","0.826953125","0.826953125","0.88125","0.88125","0.88125","0.846875","0.846875","0.846875","0.820703125","0.820703125","0.820703125"
"78","0.984765625","0.984765625","0.984765625","0.78828125","0.78828125","0.78828125","0.787890625","0.787890625","0.787890625","0.787890625","0.787890625","0.787890625","0.787890625","0.787890625","0.787890625","0.880078125","0.880078125","0.880078125","0.828125","0.828125","0.828125","0.874609375","0.874609375","0.874609375","0.84296875","0.84296875","0.84296875","0.819140625","0.819140625","0.819140625"
"79","0.981640625","0.981640625","0.981640625","0.7890625","0.7890625","0.7890625","0.77890625","0.77890625","0.77890625","0.77890625","0.77890625","0.77890625","0.77890625","0.77890625","0.77890625","0.882421875","0.882421875","0.882421875","0.82421875","0.82421875","0.82421875","0.86875","0.86875","0.86875","0.835546875","0.835546875","0.835546875","0.816796875","0.816796875","0.816796875"
"80","0.986328125","0.986328125","0.986328125","0.776953125","0.776953125","0.776953125","0.7734375","0.7734375","0.7734375","0.7734375","0.7734375","0.7734375","0.7734375","0.7734375","0.7734375","0.87578125","0.87578125","0.87578125","0.81171875","0.81171875","0.81171875","0.863671875","0.863671875","0.863671875","0.841796875","0.841796875","0.841796875","0.803515625","0.803515625","0.803515625"
"81","0.98828125","0.98828125","0.98828125","0.786328125","0.786328125","0.786328125","0.78203125","0.78203125","0.78203125","0.78203125","0.78203125","0.78203125","0.78203125","0.78203125","0.78203125","0.892578125","0.892578125","0.892578125","0.826171875","0.826171875","0.826171875","0.871484375","0.871484375","0.871484375","0.84140625","0.84140625","0.84140625","0.816796875","0.816796875","0.816796875"
"82","0.9875","0.9875","0.9875","0.788671875","0.788671875","0.788671875","0.781640625","0.781640625","0.781640625","0.781640625","0.781640625","0.781640625","0.781640625","0.781640625","0.781640625","0.889453125","0.889453125","0.889453125","0.828125","0.828125","0.828125","0.87109375","0.87109375","0.87109375","0.84453125","0.84453125","0.84453125","0.81953125","0.81953125","0.81953125"
"83","0.98671875","0.98671875","0.98671875","0.79140625","0.79140625","0.79140625","0.78828125","0.78828125","0.78828125","0.78828125","0.78828125","0.78828125","0.78828125","0.78828125","0.78828125","0.89140625","0.89140625","0.89140625","0.825390625","0.825390625","0.825390625","0.875390625","0.875390625","0.875390625","0.838671875","0.838671875","0.838671875","0.817578125","0.817578125","0.817578125"
"84","0.984765625","0.984765625","0.984765625","0.790625","0.790625","0.790625","0.7890625","0.7890625","0.7890625","0.7890625","0.7890625","0.7890625","0.7890625","0.7890625","0.7890625","0.882421875","0.882421875","0.882421875","0.829296875","0.829296875","0.829296875","0.86796875","0.86796875","0.86796875","0.843359375","0.843359375","0.843359375","0.819921875","0.819921875","0.819921875"
"85","0.98046875","0.98046875","0.98046875","0.78984375","0.78984375","0.78984375","0.7828125","0.7828125","0.7828125","0.7828125","0.7828125","0.7828125","0.7828125","0.7828125","0.7828125","0.885546875","0.885546875","0.885546875","0.826171875","0.826171875","0.826171875","0.878125","0.878125","0.878125","0.837109375","0.837109375","0.837109375","0.819140625","0.819140625","0.819140625"
"86","0.987890625","0.987890625","0.987890625","0.77890625","0.77890625","0.77890625","0.774609375","0.774609375","0.774609375","0.774609375","0.774609375","0.774609375","0.774609375","0.774609375","0.774609375","0.871484375","0.871484375","0.871484375","0.82109375","0.82109375","0.82109375","0.86015625","0.86015625","0.86015625","0.838671875","0.838671875","0.838671875","0.806640625","0.806640625","0.806640625"
"87","0.9859375","0.9859375","0.9859375","0.78828125","0.78828125","0.78828125","0.78125","0.78125","0.78125","0.78125","0.78125","0.78125","0.78125","0.78125","0.78125","0.865625","0.865625","0.865625","0.820703125","0.820703125","0.820703125","0.853125","0.853125","0.853125","0.83828125","0.83828125","0.83828125","0.81328125","0.81328125","0.81328125"
"88","0.98671875","0.98671875","0.98671875","0.783984375","0.783984375","0.783984375","0.78515625","0.78515625","0.78515625","0.78515625","0.78515625","0.78515625","0.78515625","0.78515625","0.78515625","0.87421875","0.87421875","0.87421875","0.826171875","0.826171875","0.826171875","0.860546875","0.860546875","0.860546875","0.83515625","0.83515625","0.83515625","0.81328125","0.81328125","0.81328125"
"89","0.98125","0.98125","0.98125","0.79765625","0.79765625","0.79765625","0.794921875","0.794921875","0.794921875","0.794921875","0.794921875","0.794921875","0.794921875","0.794921875","0.794921875","0.876171875","0.876171875","0.876171875","0.826171875","0.826171875","0.826171875","0.866015625","0.866015625","0.866015625","0.838671875","0.838671875","0.838671875","0.819921875","0.819921875","0.819921875"
"90","0.98828125","0.98828125","0.98828125","0.7671875","0.7671875","0.7671875","0.766015625","0.766015625","0.766015625","0.766015625","0.766015625","0.766015625","0.766015625","0.766015625","0.766015625","0.86796875","0.86796875","0.86796875","0.798828125","0.798828125","0.798828125","0.85859375","0.85859375","0.85859375","0.820703125","0.820703125","0.820703125","0.7953125","0.7953125","0.7953125"
"91","0.9859375","0.9859375","0.9859375","0.784375","0.784375","0.784375","0.780078125","0.780078125","0.780078125","0.780078125","0.780078125","0.780078125","0.780078125","0.780078125","0.780078125","0.879296875","0.879296875","0.879296875","0.81953125","0.81953125","0.81953125","0.861328125","0.861328125","0.861328125","0.8375","0.8375","0.8375","0.8125","0.8125","0.8125"
"92","0.984765625","0.984765625","0.984765625","0.78203125","0.78203125","0.78203125","0.7734375","0.7734375","0.7734375","0.7734375","0.7734375","0.7734375","0.7734375","0.7734375","0.7734375","0.87578125","0.87578125","0.87578125","0.825390625","0.825390625","0.825390625","0.867578125","0.867578125","0.867578125","0.8296875","0.8296875","0.8296875","0.804296875","0.804296875","0.804296875"
"93","0.983984375","0.983984375","0.983984375","0.78125","0.78125","0.78125","0.775390625","0.775390625","0.775390625","0.775390625","0.775390625","0.775390625","0.775390625","0.775390625","0.775390625","0.88359375","0.88359375","0.88359375","0.824609375","0.824609375","0.824609375","0.866796875","0.866796875","0.866796875","0.84140625","0.84140625","0.84140625","0.809765625","0.809765625","0.809765625"
"94","0.983984375","0.983984375","0.983984375","0.779296875","0.779296875","0.779296875","0.78046875","0.78046875","0.78046875","0.78046875","0.78046875","0.78046875","0.78046875","0.78046875","0.78046875","0.86953125","0.86953125","0.86953125","0.817578125","0.817578125","0.817578125","0.861328125","0.861328125","0.861328125","0.832421875","0.832421875","0.832421875","0.808203125","0.808203125","0.808203125"
"95","0.984375","0.984375","0.984375","0.795703125","0.795703125","0.795703125","0.78671875","0.78671875","0.78671875","0.78671875","0.78671875","0.78671875","0.78671875","0.78671875","0.78671875","0.88671875","0.88671875","0.88671875","0.826171875","0.826171875","0.826171875","0.865625","0.865625","0.865625","0.846484375","0.846484375","0.846484375","0.816796875","0.816796875","0.816796875"
"96","0.9859375","0.9859375","0.9859375","0.7828125","0.7828125","0.7828125","0.777734375","0.777734375","0.777734375","0.777734375","0.777734375","0.777734375","0.777734375","0.777734375","0.777734375","0.886328125","0.886328125","0.886328125","0.81875","0.81875","0.81875","0.85625","0.85625","0.85625","0.834375","0.834375","0.834375","0.807421875","0.807421875","0.807421875"
"97","0.980078125","0.980078125","0.980078125","0.773828125","0.773828125","0.773828125","0.770703125","0.770703125","0.770703125","0.770703125","0.770703125","0.770703125","0.770703125","0.770703125","0.770703125","0.86796875","0.86796875","0.86796875","0.81953125","0.81953125","0.81953125","0.8703125","0.8703125","0.8703125","0.83515625","0.83515625","0.83515625","0.80390625","0.80390625","0.80390625"
"98","0.982421875","0.982421875","0.982421875","0.779296875","0.779296875","0.779296875","0.778125","0.778125","0.778125","0.778125","0.778125","0.778125","0.778125","0.778125","0.778125","0.875","0.875","0.875","0.82734375","0.82734375","0.82734375","0.874609375","0.874609375","0.874609375","0.844140625","0.844140625","0.844140625","0.816796875","0.816796875","0.816796875"
"99","0.984765625","0.984765625","0.984765625","0.775390625","0.775390625","0.775390625","0.7765625","0.7765625","0.7765625","0.7765625","0.7765625","0.7765625","0.7765625","0.7765625","0.7765625","0.884765625","0.884765625","0.884765625","0.825","0.825","0.825","0.86484375","0.86484375","0.86484375","0.8359375","0.8359375","0.8359375","0.813671875","0.813671875","0.813671875"
"100","0.98203125","0.98203125","0.98203125","0.78046875","0.78046875","0.78046875","0.7765625","0.7765625","0.7765625","0.7765625","0.7765625","0.7765625","0.7765625","0.7765625","0.7765625","0.880859375","0.880859375","0.880859375","0.82890625","0.82890625","0.82890625","0.863671875","0.863671875","0.863671875","0.833203125","0.833203125","0.833203125","0.81640625","0.81640625","0.81640625"
"101","0.984765625","0.984765625","0.984765625","0.779296875","0.779296875","0.779296875","0.774609375","0.774609375","0.774609375","0.774609375","0.774609375","0.774609375","0.774609375","0.774609375","0.774609375","0.88046875","0.88046875","0.88046875","0.82421875","0.82421875","0.82421875","0.8703125","0.8703125","0.8703125","0.835546875","0.835546875","0.835546875","0.809765625","0.809765625","0.809765625"
"102","0.983984375","0.983984375","0.983984375","0.896484375","0.896484375","0.896484375","0.76875","0.76875","0.76875","0.76875","0.76875","0.76875","0.798828125","0.798828125","0.798828125","0.886328125","0.886328125","0.886328125","0.815625","0.815625","0.815625","0.868359375","0.868359375","0.868359375","0.83671875","0.83671875","0.83671875","0.80390625","0.80390625","0.80390625"
"103","0.984765625","0.984765625","0.984765625","0.860546875","0.860546875","0.860546875","0.783203125","0.783203125","0.783203125","0.783203125","0.783203125","0.783203125","0.799609375","0.799609375","0.799609375","0.882421875","0.882421875","0.882421875","0.8234375","0.8234375","0.8234375","0.8609375","0.8609375","0.8609375","0.83984375","0.83984375","0.83984375","0.81328125","0.81328125","0.81328125"
"104","0.983203125","0.983203125","0.983203125","0.866015625","0.866015625","0.866015625","0.786328125","0.786328125","0.786328125","0.786328125","0.786328125","0.786328125","0.79453125","0.79453125","0.79453125","0.88359375","0.88359375","0.88359375","0.8296875","0.8296875","0.8296875","0.87734375","0.87734375","0.87734375","0.83671875","0.83671875","0.83671875","0.818359375","0.818359375","0.818359375"
"105","0.984375","0.984375","0.984375","0.844921875","0.844921875","0.844921875","0.765625","0.765625","0.765625","0.765625","0.765625","0.765625","0.77265625","0.77265625","0.77265625","0.867578125","0.867578125","0.867578125","0.805078125","0.805078125","0.805078125","0.851953125","0.851953125","0.851953125","0.821484375","0.821484375","0.821484375","0.796484375","0.796484375","0.796484375"
"106","0.983984375","0.983984375","0.983984375","0.85078125","0.85078125","0.85078125","0.75859375","0.75859375","0.75859375","0.75859375","0.75859375","0.75859375","0.776953125","0.776953125","0.776953125","0.863671875","0.863671875","0.863671875","0.8046875","0.8046875","0.8046875","0.852734375","0.852734375","0.852734375","0.816015625","0.816015625","0.816015625","0.79375","0.79375","0.79375"
"107","0.98203125","0.98203125","0.98203125","0.85078125","0.85078125","0.85078125","0.76640625","0.76640625","0.76640625","0.76640625","0.76640625","0.76640625","0.778515625","0.778515625","0.778515625","0.873046875","0.873046875","0.873046875","0.815625","0.815625","0.815625","0.85078125","0.85078125","0.85078125","0.82578125","0.82578125","0.82578125","0.79453125","0.79453125","0.79453125"
"108","0.981640625","0.981640625","0.981640625","0.841015625","0.841015625","0.841015625","0.763671875","0.763671875","0.763671875","0.763671875","0.763671875","0.763671875","0.776953125","0.776953125","0.776953125","0.86484375","0.86484375","0.86484375","0.807421875","0.807421875","0.807421875","0.84765625","0.84765625","0.84765625","0.825390625","0.825390625","0.825390625","0.79453125","0.79453125","0.79453125"
"109","0.98515625","0.98515625","0.98515625","0.85390625","0.85390625","0.85390625","0.760546875","0.760546875","0.760546875","0.760546875","0.760546875","0.760546875","0.7703125","0.7703125","0.7703125","0.8828125","0.8828125","0.8828125","0.81484375","0.81484375","0.81484375","0.86953125","0.86953125","0.86953125","0.83515625","0.83515625","0.83515625","0.804296875","0.804296875","0.804296875"
"110","0.983984375","0.983984375","0.983984375","0.85390625","0.85390625","0.85390625","0.78046875","0.78046875","0.78046875","0.78046875","0.78046875","0.78046875","0.79765625","0.79765625","0.79765625","0.877734375","0.877734375","0.877734375","0.828515625","0.828515625","0.828515625","0.867578125","0.867578125","0.867578125","0.83359375","0.83359375","0.83359375","0.819921875","0.819921875","0.819921875"
