"Step","tracer_ema_up_freq_1 - Teacher_teacher_student_accuracy_diff_combined","tracer_ema_up_freq_1 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined","tracer_ema_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_student_accuracy_diff_combined","tracer_bma_up_freq_2500 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_student_accuracy_diff_combined","tracer_bma_up_freq_1000 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined","tracer_bma_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_beta_1.5 - Teacher_teacher_student_accuracy_diff_combined","tracer_beta_1.5 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_beta_1.5 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_student_accuracy_diff_combined","tracer_bma_up_freq_50 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_beta_1.0 - Teacher_teacher_student_accuracy_diff_combined","tracer_beta_1.0 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_beta_1.0 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_student_accuracy_diff_combined","tracer_bma_up_freq_5 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_beta_0.2 - Teacher_teacher_student_accuracy_diff_combined","tracer_beta_0.2 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_beta_0.2 - Teacher_teacher_student_accuracy_diff_combined__MAX"
"3052","-0.0048828125","-0.0048828125","-0.0048828125","-0.0078125","-0.0078125","-0.0078125","-0.080078125","-0.080078125","-0.080078125","-0.046875","-0.046875","-0.046875","-0.0380859375","-0.0380859375","-0.0380859375","-0.01171875","-0.01171875","-0.01171875","-0.03125","-0.03125","-0.03125","-0.0166015625","-0.0166015625","-0.0166015625","-0.01953125","-0.01953125","-0.01953125","-0.0380859375","-0.0380859375","-0.0380859375"
"3053","0.0068359375","0.0068359375","0.0068359375","0.0009765625","0.0009765625","0.0009765625","-0.080078125","-0.080078125","-0.080078125","-0.0634765625","-0.0634765625","-0.0634765625","-0.0439453125","-0.0439453125","-0.0439453125","0","0","0","-0.0283203125","-0.0283203125","-0.0283203125","-0.0087890625","-0.0087890625","-0.0087890625","-0.03125","-0.03125","-0.03125","-0.0703125","-0.0703125","-0.0703125"
"3054","-0.0009765625","-0.0009765625","-0.0009765625","-0.0009765625","-0.0009765625","-0.0009765625","-0.0751953125","-0.0751953125","-0.0751953125","-0.056640625","-0.056640625","-0.056640625","-0.0546875","-0.0546875","-0.0546875","-0.01171875","-0.01171875","-0.01171875","-0.0341796875","-0.0341796875","-0.0341796875","-0.0146484375","-0.0146484375","-0.0146484375","-0.03125","-0.03125","-0.03125","-0.0595703125","-0.0595703125","-0.0595703125"
"3055","0","0","0","-0.01171875","-0.01171875","-0.01171875","-0.0703125","-0.0703125","-0.0703125","-0.0419921875","-0.0419921875","-0.0419921875","-0.0439453125","-0.0439453125","-0.0439453125","-0.0068359375","-0.0068359375","-0.0068359375","-0.021484375","-0.021484375","-0.021484375","-0.0166015625","-0.0166015625","-0.0166015625","-0.0322265625","-0.0322265625","-0.0322265625","-0.0556640625","-0.0556640625","-0.0556640625"
"3056","0.00390625","0.00390625","0.00390625","-0.0166015625","-0.0166015625","-0.0166015625","-0.0712890625","-0.0712890625","-0.0712890625","-0.052734375","-0.052734375","-0.052734375","-0.044921875","-0.044921875","-0.044921875","-0.0166015625","-0.0166015625","-0.0166015625","-0.0224609375","-0.0224609375","-0.0224609375","-0.009765625","-0.009765625","-0.009765625","-0.03125","-0.03125","-0.03125","-0.033203125","-0.033203125","-0.033203125"
"3057","0","0","0","0.0009765625","0.0009765625","0.0009765625","-0.09375","-0.09375","-0.09375","-0.0751953125","-0.0751953125","-0.0751953125","-0.060546875","-0.060546875","-0.060546875","0.001953125","0.001953125","0.001953125","-0.0341796875","-0.0341796875","-0.0341796875","-0.01171875","-0.01171875","-0.01171875","-0.0263671875","-0.0263671875","-0.0263671875","-0.0654296875","-0.0654296875","-0.0654296875"
"3058","-0.00390625","-0.00390625","-0.00390625","0.00390625","0.00390625","0.00390625","-0.0908203125","-0.0908203125","-0.0908203125","-0.0693359375","-0.0693359375","-0.0693359375","-0.0517578125","-0.0517578125","-0.0517578125","-0.00390625","-0.00390625","-0.00390625","-0.0244140625","-0.0244140625","-0.0244140625","-0.0126953125","-0.0126953125","-0.0126953125","-0.0205078125","-0.0205078125","-0.0205078125","-0.0654296875","-0.0654296875","-0.0654296875"
"3059","-0.0029296875","-0.0029296875","-0.0029296875","-0.0078125","-0.0078125","-0.0078125","-0.07421875","-0.07421875","-0.07421875","-0.0419921875","-0.0419921875","-0.0419921875","-0.0283203125","-0.0283203125","-0.0283203125","-0.0029296875","-0.0029296875","-0.0029296875","-0.0244140625","-0.0244140625","-0.0244140625","-0.01171875","-0.01171875","-0.01171875","-0.01953125","-0.01953125","-0.01953125","-0.041015625","-0.041015625","-0.041015625"
"3060","0.0029296875","0.0029296875","0.0029296875","-0.0009765625","-0.0009765625","-0.0009765625","-0.0703125","-0.0703125","-0.0703125","-0.0654296875","-0.0654296875","-0.0654296875","-0.0439453125","-0.0439453125","-0.0439453125","-0.013671875","-0.013671875","-0.013671875","-0.03515625","-0.03515625","-0.03515625","0.0009765625","0.0009765625","0.0009765625","-0.0263671875","-0.0263671875","-0.0263671875","-0.0634765625","-0.0634765625","-0.0634765625"
"3061","-0.0087890625","-0.0087890625","-0.0087890625","0","0","0","-0.091796875","-0.091796875","-0.091796875","-0.0654296875","-0.0654296875","-0.0654296875","-0.0556640625","-0.0556640625","-0.0556640625","-0.01953125","-0.01953125","-0.01953125","-0.0380859375","-0.0380859375","-0.0380859375","-0.0205078125","-0.0205078125","-0.0205078125","-0.0283203125","-0.0283203125","-0.0283203125","-0.0625","-0.0625","-0.0625"
"3062","0.009765625","0.009765625","0.009765625","-0.0048828125","-0.0048828125","-0.0048828125","-0.0849609375","-0.0849609375","-0.0849609375","-0.05859375","-0.05859375","-0.05859375","-0.0537109375","-0.0537109375","-0.0537109375","-0.0078125","-0.0078125","-0.0078125","-0.0390625","-0.0390625","-0.0390625","-0.0087890625","-0.0087890625","-0.0087890625","-0.0283203125","-0.0283203125","-0.0283203125","-0.0615234375","-0.0615234375","-0.0615234375"
"3063","-0.005859375","-0.005859375","-0.005859375","-0.001953125","-0.001953125","-0.001953125","-0.0751953125","-0.0751953125","-0.0751953125","-0.048828125","-0.048828125","-0.048828125","-0.0390625","-0.0390625","-0.0390625","-0.0048828125","-0.0048828125","-0.0048828125","-0.0283203125","-0.0283203125","-0.0283203125","-0.0166015625","-0.0166015625","-0.0166015625","-0.0205078125","-0.0205078125","-0.0205078125","-0.05078125","-0.05078125","-0.05078125"
"3064","0.0009765625","0.0009765625","0.0009765625","0","0","0","-0.0693359375","-0.0693359375","-0.0693359375","-0.05078125","-0.05078125","-0.05078125","-0.0458984375","-0.0458984375","-0.0458984375","-0.0087890625","-0.0087890625","-0.0087890625","-0.0126953125","-0.0126953125","-0.0126953125","-0.0166015625","-0.0166015625","-0.0166015625","-0.0126953125","-0.0126953125","-0.0126953125","-0.0517578125","-0.0517578125","-0.0517578125"
"3065","-0.00390625","-0.00390625","-0.00390625","-0.005859375","-0.005859375","-0.005859375","-0.0771484375","-0.0771484375","-0.0771484375","-0.05078125","-0.05078125","-0.05078125","-0.046875","-0.046875","-0.046875","-0.025390625","-0.025390625","-0.025390625","-0.0322265625","-0.0322265625","-0.0322265625","-0.03125","-0.03125","-0.03125","-0.03125","-0.03125","-0.03125","-0.046875","-0.046875","-0.046875"
"3066","-0.005859375","-0.005859375","-0.005859375","-0.0087890625","-0.0087890625","-0.0087890625","-0.0849609375","-0.0849609375","-0.0849609375","-0.05859375","-0.05859375","-0.05859375","-0.0458984375","-0.0458984375","-0.0458984375","-0.005859375","-0.005859375","-0.005859375","-0.029296875","-0.029296875","-0.029296875","-0.0126953125","-0.0126953125","-0.0126953125","-0.029296875","-0.029296875","-0.029296875","-0.0556640625","-0.0556640625","-0.0556640625"
"3067","-0.005859375","-0.005859375","-0.005859375","-0.0068359375","-0.0068359375","-0.0068359375","-0.0810546875","-0.0810546875","-0.0810546875","-0.060546875","-0.060546875","-0.060546875","-0.048828125","-0.048828125","-0.048828125","-0.009765625","-0.009765625","-0.009765625","-0.03515625","-0.03515625","-0.03515625","-0.021484375","-0.021484375","-0.021484375","-0.0224609375","-0.0224609375","-0.0224609375","-0.0439453125","-0.0439453125","-0.0439453125"
"3068","-0.0009765625","-0.0009765625","-0.0009765625","-0.0068359375","-0.0068359375","-0.0068359375","-0.08984375","-0.08984375","-0.08984375","-0.0673828125","-0.0673828125","-0.0673828125","-0.0595703125","-0.0595703125","-0.0595703125","-0.013671875","-0.013671875","-0.013671875","-0.052734375","-0.052734375","-0.052734375","-0.0107421875","-0.0107421875","-0.0107421875","-0.044921875","-0.044921875","-0.044921875","-0.0732421875","-0.0732421875","-0.0732421875"
"3069","0.0087890625","0.0087890625","0.0087890625","-0.005859375","-0.005859375","-0.005859375","-0.064453125","-0.064453125","-0.064453125","-0.0380859375","-0.0380859375","-0.0380859375","-0.0263671875","-0.0263671875","-0.0263671875","-0.01171875","-0.01171875","-0.01171875","-0.0107421875","-0.0107421875","-0.0107421875","-0.009765625","-0.009765625","-0.009765625","-0.0107421875","-0.0107421875","-0.0107421875","-0.0390625","-0.0390625","-0.0390625"
"3070","-0.00390625","-0.00390625","-0.00390625","-0.009765625","-0.009765625","-0.009765625","-0.0859375","-0.0859375","-0.0859375","-0.0751953125","-0.0751953125","-0.0751953125","-0.0576171875","-0.0576171875","-0.0576171875","-0.01171875","-0.01171875","-0.01171875","-0.0400390625","-0.0400390625","-0.0400390625","-0.001953125","-0.001953125","-0.001953125","-0.04296875","-0.04296875","-0.04296875","-0.0732421875","-0.0732421875","-0.0732421875"
"3071","-0.0068359375","-0.0068359375","-0.0068359375","0","0","0","-0.1015625","-0.1015625","-0.1015625","-0.05859375","-0.05859375","-0.05859375","-0.052734375","-0.052734375","-0.052734375","-0.01171875","-0.01171875","-0.01171875","-0.03125","-0.03125","-0.03125","-0.017578125","-0.017578125","-0.017578125","-0.0234375","-0.0234375","-0.0234375","-0.0556640625","-0.0556640625","-0.0556640625"
"3072","0.00390625","0.00390625","0.00390625","-0.013671875","-0.013671875","-0.013671875","-0.072265625","-0.072265625","-0.072265625","-0.0537109375","-0.0537109375","-0.0537109375","-0.0458984375","-0.0458984375","-0.0458984375","-0.0146484375","-0.0146484375","-0.0146484375","-0.0234375","-0.0234375","-0.0234375","-0.0087890625","-0.0087890625","-0.0087890625","-0.0322265625","-0.0322265625","-0.0322265625","-0.0458984375","-0.0458984375","-0.0458984375"
"3073","0.0009765625","0.0009765625","0.0009765625","-0.0078125","-0.0078125","-0.0078125","-0.0810546875","-0.0810546875","-0.0810546875","-0.0478515625","-0.0478515625","-0.0478515625","-0.05078125","-0.05078125","-0.05078125","-0.009765625","-0.009765625","-0.009765625","-0.0283203125","-0.0283203125","-0.0283203125","-0.0078125","-0.0078125","-0.0078125","-0.0244140625","-0.0244140625","-0.0244140625","-0.0517578125","-0.0517578125","-0.0517578125"
"3074","-0.0009765625","-0.0009765625","-0.0009765625","-0.0009765625","-0.0009765625","-0.0009765625","-0.083984375","-0.083984375","-0.083984375","-0.072265625","-0.072265625","-0.072265625","-0.0390625","-0.0390625","-0.0390625","-0.005859375","-0.005859375","-0.005859375","-0.0263671875","-0.0263671875","-0.0263671875","-0.0068359375","-0.0068359375","-0.0068359375","-0.0244140625","-0.0244140625","-0.0244140625","-0.060546875","-0.060546875","-0.060546875"
"3075","0.0029296875","0.0029296875","0.0029296875","-0.0078125","-0.0078125","-0.0078125","-0.0732421875","-0.0732421875","-0.0732421875","-0.05859375","-0.05859375","-0.05859375","-0.0498046875","-0.0498046875","-0.0498046875","-0.0146484375","-0.0146484375","-0.0146484375","-0.02734375","-0.02734375","-0.02734375","-0.0234375","-0.0234375","-0.0234375","-0.0234375","-0.0234375","-0.0234375","-0.060546875","-0.060546875","-0.060546875"
"3076","0.0009765625","0.0009765625","0.0009765625","-0.0107421875","-0.0107421875","-0.0107421875","-0.0966796875","-0.0966796875","-0.0966796875","-0.0615234375","-0.0615234375","-0.0615234375","-0.0302734375","-0.0302734375","-0.0302734375","-0.013671875","-0.013671875","-0.013671875","-0.0205078125","-0.0205078125","-0.0205078125","-0.015625","-0.015625","-0.015625","-0.009765625","-0.009765625","-0.009765625","-0.0498046875","-0.0498046875","-0.0498046875"
"3077","0.001953125","0.001953125","0.001953125","-0.005859375","-0.005859375","-0.005859375","-0.0810546875","-0.0810546875","-0.0810546875","-0.0478515625","-0.0478515625","-0.0478515625","-0.037109375","-0.037109375","-0.037109375","0.0107421875","0.0107421875","0.0107421875","-0.0341796875","-0.0341796875","-0.0341796875","-0.0107421875","-0.0107421875","-0.0107421875","-0.029296875","-0.029296875","-0.029296875","-0.0458984375","-0.0458984375","-0.0458984375"
"3078","0","0","0","-0.0078125","-0.0078125","-0.0078125","-0.0869140625","-0.0869140625","-0.0869140625","-0.0703125","-0.0703125","-0.0703125","-0.05078125","-0.05078125","-0.05078125","-0.0126953125","-0.0126953125","-0.0126953125","-0.0390625","-0.0390625","-0.0390625","-0.0126953125","-0.0126953125","-0.0126953125","-0.0400390625","-0.0400390625","-0.0400390625","-0.06640625","-0.06640625","-0.06640625"
"3079","-0.0078125","-0.0078125","-0.0078125","-0.0126953125","-0.0126953125","-0.0126953125","-0.068359375","-0.068359375","-0.068359375","-0.048828125","-0.048828125","-0.048828125","-0.0419921875","-0.0419921875","-0.0419921875","-0.015625","-0.015625","-0.015625","-0.037109375","-0.037109375","-0.037109375","-0.0029296875","-0.0029296875","-0.0029296875","-0.0322265625","-0.0322265625","-0.0322265625","-0.0478515625","-0.0478515625","-0.0478515625"
"3080","0.0029296875","0.0029296875","0.0029296875","-0.0068359375","-0.0068359375","-0.0068359375","-0.087890625","-0.087890625","-0.087890625","-0.0556640625","-0.0556640625","-0.0556640625","-0.04296875","-0.04296875","-0.04296875","-0.013671875","-0.013671875","-0.013671875","-0.0546875","-0.0546875","-0.0546875","-0.0322265625","-0.0322265625","-0.0322265625","-0.04296875","-0.04296875","-0.04296875","-0.076171875","-0.076171875","-0.076171875"
"3081","0","0","0","-0.0009765625","-0.0009765625","-0.0009765625","-0.083984375","-0.083984375","-0.083984375","-0.0615234375","-0.0615234375","-0.0615234375","-0.0517578125","-0.0517578125","-0.0517578125","-0.005859375","-0.005859375","-0.005859375","-0.041015625","-0.041015625","-0.041015625","-0.015625","-0.015625","-0.015625","-0.03515625","-0.03515625","-0.03515625","-0.0595703125","-0.0595703125","-0.0595703125"
"3082","0.0029296875","0.0029296875","0.0029296875","-0.0068359375","-0.0068359375","-0.0068359375","-0.095703125","-0.095703125","-0.095703125","-0.0615234375","-0.0615234375","-0.0615234375","-0.05078125","-0.05078125","-0.05078125","-0.00390625","-0.00390625","-0.00390625","-0.0322265625","-0.0322265625","-0.0322265625","-0.0126953125","-0.0126953125","-0.0126953125","-0.0283203125","-0.0283203125","-0.0283203125","-0.0634765625","-0.0634765625","-0.0634765625"
"3083","0.0078125","0.0078125","0.0078125","-0.0009765625","-0.0009765625","-0.0009765625","-0.076171875","-0.076171875","-0.076171875","-0.0439453125","-0.0439453125","-0.0439453125","-0.0380859375","-0.0380859375","-0.0380859375","-0.0146484375","-0.0146484375","-0.0146484375","-0.0185546875","-0.0185546875","-0.0185546875","-0.0068359375","-0.0068359375","-0.0068359375","-0.0234375","-0.0234375","-0.0234375","-0.05078125","-0.05078125","-0.05078125"
"3084","0.0009765625","0.0009765625","0.0009765625","-0.00390625","-0.00390625","-0.00390625","-0.0810546875","-0.0810546875","-0.0810546875","-0.044921875","-0.044921875","-0.044921875","-0.0341796875","-0.0341796875","-0.0341796875","-0.005859375","-0.005859375","-0.005859375","-0.0205078125","-0.0205078125","-0.0205078125","-0.013671875","-0.013671875","-0.013671875","-0.0322265625","-0.0322265625","-0.0322265625","-0.0537109375","-0.0537109375","-0.0537109375"
"3085","-0.00390625","-0.00390625","-0.00390625","0","0","0","-0.0771484375","-0.0771484375","-0.0771484375","-0.0615234375","-0.0615234375","-0.0615234375","-0.033203125","-0.033203125","-0.033203125","-0.013671875","-0.013671875","-0.013671875","-0.0244140625","-0.0244140625","-0.0244140625","-0.015625","-0.015625","-0.015625","-0.0224609375","-0.0224609375","-0.0224609375","-0.0517578125","-0.0517578125","-0.0517578125"
"3086","0.001953125","0.001953125","0.001953125","-0.0048828125","-0.0048828125","-0.0048828125","-0.0927734375","-0.0927734375","-0.0927734375","-0.0732421875","-0.0732421875","-0.0732421875","-0.056640625","-0.056640625","-0.056640625","-0.0224609375","-0.0224609375","-0.0224609375","-0.0283203125","-0.0283203125","-0.0283203125","-0.01953125","-0.01953125","-0.01953125","-0.0341796875","-0.0341796875","-0.0341796875","-0.0634765625","-0.0634765625","-0.0634765625"
"3087","-0.005859375","-0.005859375","-0.005859375","0","0","0","-0.056640625","-0.056640625","-0.056640625","-0.0390625","-0.0390625","-0.0390625","-0.025390625","-0.025390625","-0.025390625","0","0","0","-0.029296875","-0.029296875","-0.029296875","-0.00390625","-0.00390625","-0.00390625","-0.01953125","-0.01953125","-0.01953125","-0.0390625","-0.0390625","-0.0390625"
"3088","0","0","0","-0.0087890625","-0.0087890625","-0.0087890625","-0.0673828125","-0.0673828125","-0.0673828125","-0.052734375","-0.052734375","-0.052734375","-0.0498046875","-0.0498046875","-0.0498046875","-0.0146484375","-0.0146484375","-0.0146484375","-0.037109375","-0.037109375","-0.037109375","-0.0234375","-0.0234375","-0.0234375","-0.0234375","-0.0234375","-0.0234375","-0.060546875","-0.060546875","-0.060546875"
"3089","0.0029296875","0.0029296875","0.0029296875","-0.013671875","-0.013671875","-0.013671875","-0.0908203125","-0.0908203125","-0.0908203125","-0.0625","-0.0625","-0.0625","-0.05078125","-0.05078125","-0.05078125","0.0048828125","0.0048828125","0.0048828125","-0.02734375","-0.02734375","-0.02734375","-0.0009765625","-0.0009765625","-0.0009765625","-0.021484375","-0.021484375","-0.021484375","-0.056640625","-0.056640625","-0.056640625"
"3090","-0.005859375","-0.005859375","-0.005859375","-0.0009765625","-0.0009765625","-0.0009765625","-0.078125","-0.078125","-0.078125","-0.0556640625","-0.0556640625","-0.0556640625","-0.0615234375","-0.0615234375","-0.0615234375","-0.01953125","-0.01953125","-0.01953125","-0.0341796875","-0.0341796875","-0.0341796875","-0.0166015625","-0.0166015625","-0.0166015625","-0.0283203125","-0.0283203125","-0.0283203125","-0.0625","-0.0625","-0.0625"
"3091","0.009765625","0.009765625","0.009765625","-0.0068359375","-0.0068359375","-0.0068359375","-0.0546875","-0.0546875","-0.0546875","-0.0400390625","-0.0400390625","-0.0400390625","-0.0390625","-0.0390625","-0.0390625","-0.0205078125","-0.0205078125","-0.0205078125","-0.025390625","-0.025390625","-0.025390625","-0.025390625","-0.025390625","-0.025390625","-0.025390625","-0.025390625","-0.025390625","-0.048828125","-0.048828125","-0.048828125"
"3092","-0.013671875","-0.013671875","-0.013671875","-0.009765625","-0.009765625","-0.009765625","-0.1025390625","-0.1025390625","-0.1025390625","-0.0849609375","-0.0849609375","-0.0849609375","-0.056640625","-0.056640625","-0.056640625","-0.0166015625","-0.0166015625","-0.0166015625","-0.0302734375","-0.0302734375","-0.0302734375","-0.013671875","-0.013671875","-0.013671875","-0.0234375","-0.0234375","-0.0234375","-0.0751953125","-0.0751953125","-0.0751953125"
"3093","0.001953125","0.001953125","0.001953125","-0.00390625","-0.00390625","-0.00390625","-0.0712890625","-0.0712890625","-0.0712890625","-0.0556640625","-0.0556640625","-0.0556640625","-0.0439453125","-0.0439453125","-0.0439453125","-0.0029296875","-0.0029296875","-0.0029296875","-0.03515625","-0.03515625","-0.03515625","-0.0029296875","-0.0029296875","-0.0029296875","-0.03125","-0.03125","-0.03125","-0.052734375","-0.052734375","-0.052734375"
"3094","0.001953125","0.001953125","0.001953125","0.013671875","0.013671875","0.013671875","-0.0849609375","-0.0849609375","-0.0849609375","-0.060546875","-0.060546875","-0.060546875","-0.0537109375","-0.0537109375","-0.0537109375","-0.001953125","-0.001953125","-0.001953125","-0.037109375","-0.037109375","-0.037109375","-0.0048828125","-0.0048828125","-0.0048828125","-0.02734375","-0.02734375","-0.02734375","-0.068359375","-0.068359375","-0.068359375"
"3095","0.001953125","0.001953125","0.001953125","-0.0029296875","-0.0029296875","-0.0029296875","-0.076171875","-0.076171875","-0.076171875","-0.0576171875","-0.0576171875","-0.0576171875","-0.0546875","-0.0546875","-0.0546875","-0.0009765625","-0.0009765625","-0.0009765625","-0.0654296875","-0.0654296875","-0.0654296875","-0.017578125","-0.017578125","-0.017578125","-0.0400390625","-0.0400390625","-0.0400390625","-0.076171875","-0.076171875","-0.076171875"
