"Step","tracer_ema_up_freq_1 - Teacher_teacher_student_agreement_combined","tracer_ema_up_freq_1 - Teacher_teacher_student_agreement_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_student_agreement_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_student_agreement_combined","tracer_ema_up_freq_500 - Teacher_teacher_student_agreement_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_2500 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_1000 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_500 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_student_agreement_combined__MAX","tracer_beta_1.5 - Teacher_teacher_student_agreement_combined","tracer_beta_1.5 - Teacher_teacher_student_agreement_combined__MIN","tracer_beta_1.5 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_50 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_student_agreement_combined__MAX","tracer_beta_1.0 - Teacher_teacher_student_agreement_combined","tracer_beta_1.0 - Teacher_teacher_student_agreement_combined__MIN","tracer_beta_1.0 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_5 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_student_agreement_combined__MAX","tracer_beta_0.2 - Teacher_teacher_student_agreement_combined","tracer_beta_0.2 - Teacher_teacher_student_agreement_combined__MIN","tracer_beta_0.2 - Teacher_teacher_student_agreement_combined__MAX"
"719","0.9384765625","0.9384765625","0.9384765625","0.904296875","0.904296875","0.904296875","0.802734375","0.802734375","0.802734375","0.826171875","0.826171875","0.826171875","0.8505859375","0.8505859375","0.8505859375","0.892578125","0.892578125","0.892578125","0.8740234375","0.8740234375","0.8740234375","0.876953125","0.876953125","0.876953125","0.8720703125","0.8720703125","0.8720703125","0.8486328125","0.8486328125","0.8486328125"
"720","0.9462890625","0.9462890625","0.9462890625","0.8935546875","0.8935546875","0.8935546875","0.796875","0.796875","0.796875","0.83203125","0.83203125","0.83203125","0.86328125","0.86328125","0.86328125","0.8828125","0.8828125","0.8828125","0.8740234375","0.8740234375","0.8740234375","0.8857421875","0.8857421875","0.8857421875","0.87890625","0.87890625","0.87890625","0.8447265625","0.8447265625","0.8447265625"
"721","0.9541015625","0.9541015625","0.9541015625","0.90625","0.90625","0.90625","0.7666015625","0.7666015625","0.7666015625","0.8173828125","0.8173828125","0.8173828125","0.8544921875","0.8544921875","0.8544921875","0.8935546875","0.8935546875","0.8935546875","0.888671875","0.888671875","0.888671875","0.8974609375","0.8974609375","0.8974609375","0.880859375","0.880859375","0.880859375","0.86328125","0.86328125","0.86328125"
"722","0.9482421875","0.9482421875","0.9482421875","0.8994140625","0.8994140625","0.8994140625","0.7744140625","0.7744140625","0.7744140625","0.798828125","0.798828125","0.798828125","0.826171875","0.826171875","0.826171875","0.90234375","0.90234375","0.90234375","0.8642578125","0.8642578125","0.8642578125","0.888671875","0.888671875","0.888671875","0.8564453125","0.8564453125","0.8564453125","0.8232421875","0.8232421875","0.8232421875"
"723","0.9482421875","0.9482421875","0.9482421875","0.93359375","0.93359375","0.93359375","0.76953125","0.76953125","0.76953125","0.8134765625","0.8134765625","0.8134765625","0.83203125","0.83203125","0.83203125","0.916015625","0.916015625","0.916015625","0.873046875","0.873046875","0.873046875","0.919921875","0.919921875","0.919921875","0.8779296875","0.8779296875","0.8779296875","0.8330078125","0.8330078125","0.8330078125"
"724","0.9482421875","0.9482421875","0.9482421875","0.9013671875","0.9013671875","0.9013671875","0.779296875","0.779296875","0.779296875","0.8193359375","0.8193359375","0.8193359375","0.8505859375","0.8505859375","0.8505859375","0.90625","0.90625","0.90625","0.875","0.875","0.875","0.8984375","0.8984375","0.8984375","0.880859375","0.880859375","0.880859375","0.8486328125","0.8486328125","0.8486328125"
"725","0.9482421875","0.9482421875","0.9482421875","0.9052734375","0.9052734375","0.9052734375","0.76171875","0.76171875","0.76171875","0.8095703125","0.8095703125","0.8095703125","0.8515625","0.8515625","0.8515625","0.91015625","0.91015625","0.91015625","0.8935546875","0.8935546875","0.8935546875","0.904296875","0.904296875","0.904296875","0.8916015625","0.8916015625","0.8916015625","0.859375","0.859375","0.859375"
"726","0.95703125","0.95703125","0.95703125","0.9052734375","0.9052734375","0.9052734375","0.7373046875","0.7373046875","0.7373046875","0.79296875","0.79296875","0.79296875","0.822265625","0.822265625","0.822265625","0.896484375","0.896484375","0.896484375","0.8701171875","0.8701171875","0.8701171875","0.89453125","0.89453125","0.89453125","0.876953125","0.876953125","0.876953125","0.837890625","0.837890625","0.837890625"
"727","0.962890625","0.962890625","0.962890625","0.9296875","0.9296875","0.9296875","0.7734375","0.7734375","0.7734375","0.8076171875","0.8076171875","0.8076171875","0.85546875","0.85546875","0.85546875","0.9130859375","0.9130859375","0.9130859375","0.8876953125","0.8876953125","0.8876953125","0.8994140625","0.8994140625","0.8994140625","0.8896484375","0.8896484375","0.8896484375","0.8515625","0.8515625","0.8515625"
"728","0.95703125","0.95703125","0.95703125","0.9111328125","0.9111328125","0.9111328125","0.7470703125","0.7470703125","0.7470703125","0.8134765625","0.8134765625","0.8134765625","0.85546875","0.85546875","0.85546875","0.8935546875","0.8935546875","0.8935546875","0.9013671875","0.9013671875","0.9013671875","0.89453125","0.89453125","0.89453125","0.8984375","0.8984375","0.8984375","0.8564453125","0.8564453125","0.8564453125"
"729","0.951171875","0.951171875","0.951171875","0.9140625","0.9140625","0.9140625","0.765625","0.765625","0.765625","0.8046875","0.8046875","0.8046875","0.830078125","0.830078125","0.830078125","0.90625","0.90625","0.90625","0.8720703125","0.8720703125","0.8720703125","0.8955078125","0.8955078125","0.8955078125","0.8828125","0.8828125","0.8828125","0.83984375","0.83984375","0.83984375"
"730","0.9580078125","0.9580078125","0.9580078125","0.8974609375","0.8974609375","0.8974609375","0.7451171875","0.7451171875","0.7451171875","0.791015625","0.791015625","0.791015625","0.8095703125","0.8095703125","0.8095703125","0.9052734375","0.9052734375","0.9052734375","0.8544921875","0.8544921875","0.8544921875","0.8955078125","0.8955078125","0.8955078125","0.8720703125","0.8720703125","0.8720703125","0.8232421875","0.8232421875","0.8232421875"
"731","0.955078125","0.955078125","0.955078125","0.921875","0.921875","0.921875","0.775390625","0.775390625","0.775390625","0.81640625","0.81640625","0.81640625","0.84375","0.84375","0.84375","0.91796875","0.91796875","0.91796875","0.8779296875","0.8779296875","0.8779296875","0.9140625","0.9140625","0.9140625","0.8837890625","0.8837890625","0.8837890625","0.8427734375","0.8427734375","0.8427734375"
"732","0.9638671875","0.9638671875","0.9638671875","0.8994140625","0.8994140625","0.8994140625","0.7392578125","0.7392578125","0.7392578125","0.79296875","0.79296875","0.79296875","0.8173828125","0.8173828125","0.8173828125","0.884765625","0.884765625","0.884765625","0.8408203125","0.8408203125","0.8408203125","0.880859375","0.880859375","0.880859375","0.837890625","0.837890625","0.837890625","0.8115234375","0.8115234375","0.8115234375"
"733","0.9638671875","0.9638671875","0.9638671875","0.888671875","0.888671875","0.888671875","0.78125","0.78125","0.78125","0.8330078125","0.8330078125","0.8330078125","0.8486328125","0.8486328125","0.8486328125","0.8984375","0.8984375","0.8984375","0.8857421875","0.8857421875","0.8857421875","0.89453125","0.89453125","0.89453125","0.8828125","0.8828125","0.8828125","0.853515625","0.853515625","0.853515625"
"734","0.947265625","0.947265625","0.947265625","0.8974609375","0.8974609375","0.8974609375","0.7841796875","0.7841796875","0.7841796875","0.8115234375","0.8115234375","0.8115234375","0.8427734375","0.8427734375","0.8427734375","0.91796875","0.91796875","0.91796875","0.869140625","0.869140625","0.869140625","0.9052734375","0.9052734375","0.9052734375","0.8896484375","0.8896484375","0.8896484375","0.859375","0.859375","0.859375"
"735","0.95703125","0.95703125","0.95703125","0.8984375","0.8984375","0.8984375","0.751953125","0.751953125","0.751953125","0.79296875","0.79296875","0.79296875","0.841796875","0.841796875","0.841796875","0.89453125","0.89453125","0.89453125","0.880859375","0.880859375","0.880859375","0.87890625","0.87890625","0.87890625","0.86328125","0.86328125","0.86328125","0.84375","0.84375","0.84375"
"736","0.939453125","0.939453125","0.939453125","0.900390625","0.900390625","0.900390625","0.78515625","0.78515625","0.78515625","0.8310546875","0.8310546875","0.8310546875","0.85546875","0.85546875","0.85546875","0.8955078125","0.8955078125","0.8955078125","0.87890625","0.87890625","0.87890625","0.88671875","0.88671875","0.88671875","0.8837890625","0.8837890625","0.8837890625","0.84765625","0.84765625","0.84765625"
"737","0.94921875","0.94921875","0.94921875","0.8955078125","0.8955078125","0.8955078125","0.765625","0.765625","0.765625","0.8076171875","0.8076171875","0.8076171875","0.8369140625","0.8369140625","0.8369140625","0.8896484375","0.8896484375","0.8896484375","0.8671875","0.8671875","0.8671875","0.8818359375","0.8818359375","0.8818359375","0.8720703125","0.8720703125","0.8720703125","0.845703125","0.845703125","0.845703125"
"738","0.9462890625","0.9462890625","0.9462890625","0.900390625","0.900390625","0.900390625","0.771484375","0.771484375","0.771484375","0.8046875","0.8046875","0.8046875","0.8505859375","0.8505859375","0.8505859375","0.8935546875","0.8935546875","0.8935546875","0.875","0.875","0.875","0.884765625","0.884765625","0.884765625","0.8798828125","0.8798828125","0.8798828125","0.8408203125","0.8408203125","0.8408203125"
"739","0.958984375","0.958984375","0.958984375","0.91015625","0.91015625","0.91015625","0.77734375","0.77734375","0.77734375","0.8095703125","0.8095703125","0.8095703125","0.833984375","0.833984375","0.833984375","0.9033203125","0.9033203125","0.9033203125","0.8720703125","0.8720703125","0.8720703125","0.8994140625","0.8994140625","0.8994140625","0.8759765625","0.8759765625","0.8759765625","0.8369140625","0.8369140625","0.8369140625"
"740","0.9580078125","0.9580078125","0.9580078125","0.9091796875","0.9091796875","0.9091796875","0.775390625","0.775390625","0.775390625","0.810546875","0.810546875","0.810546875","0.8447265625","0.8447265625","0.8447265625","0.8994140625","0.8994140625","0.8994140625","0.8603515625","0.8603515625","0.8603515625","0.89453125","0.89453125","0.89453125","0.8740234375","0.8740234375","0.8740234375","0.8330078125","0.8330078125","0.8330078125"
"741","0.9580078125","0.9580078125","0.9580078125","0.9326171875","0.9326171875","0.9326171875","0.7646484375","0.7646484375","0.7646484375","0.8076171875","0.8076171875","0.8076171875","0.828125","0.828125","0.828125","0.8916015625","0.8916015625","0.8916015625","0.8857421875","0.8857421875","0.8857421875","0.8857421875","0.8857421875","0.8857421875","0.87890625","0.87890625","0.87890625","0.8330078125","0.8330078125","0.8330078125"
"742","0.9482421875","0.9482421875","0.9482421875","0.90234375","0.90234375","0.90234375","0.7744140625","0.7744140625","0.7744140625","0.7998046875","0.7998046875","0.7998046875","0.833984375","0.833984375","0.833984375","0.9072265625","0.9072265625","0.9072265625","0.8798828125","0.8798828125","0.8798828125","0.890625","0.890625","0.890625","0.8896484375","0.8896484375","0.8896484375","0.849609375","0.849609375","0.849609375"
"743","0.9541015625","0.9541015625","0.9541015625","0.912109375","0.912109375","0.912109375","0.798828125","0.798828125","0.798828125","0.8095703125","0.8095703125","0.8095703125","0.8427734375","0.8427734375","0.8427734375","0.9033203125","0.9033203125","0.9033203125","0.876953125","0.876953125","0.876953125","0.8994140625","0.8994140625","0.8994140625","0.8701171875","0.8701171875","0.8701171875","0.8427734375","0.8427734375","0.8427734375"
"744","0.9404296875","0.9404296875","0.9404296875","0.900390625","0.900390625","0.900390625","0.76171875","0.76171875","0.76171875","0.791015625","0.791015625","0.791015625","0.833984375","0.833984375","0.833984375","0.890625","0.890625","0.890625","0.865234375","0.865234375","0.865234375","0.8935546875","0.8935546875","0.8935546875","0.87109375","0.87109375","0.87109375","0.8544921875","0.8544921875","0.8544921875"
"745","0.943359375","0.943359375","0.943359375","0.9248046875","0.9248046875","0.9248046875","0.7666015625","0.7666015625","0.7666015625","0.8134765625","0.8134765625","0.8134765625","0.828125","0.828125","0.828125","0.9091796875","0.9091796875","0.9091796875","0.884765625","0.884765625","0.884765625","0.91015625","0.91015625","0.91015625","0.8876953125","0.8876953125","0.8876953125","0.8388671875","0.8388671875","0.8388671875"
"746","0.958984375","0.958984375","0.958984375","0.8974609375","0.8974609375","0.8974609375","0.7734375","0.7734375","0.7734375","0.8232421875","0.8232421875","0.8232421875","0.845703125","0.845703125","0.845703125","0.8955078125","0.8955078125","0.8955078125","0.8759765625","0.8759765625","0.8759765625","0.8818359375","0.8818359375","0.8818359375","0.873046875","0.873046875","0.873046875","0.8505859375","0.8505859375","0.8505859375"
"747","0.947265625","0.947265625","0.947265625","0.892578125","0.892578125","0.892578125","0.794921875","0.794921875","0.794921875","0.8154296875","0.8154296875","0.8154296875","0.8544921875","0.8544921875","0.8544921875","0.9013671875","0.9013671875","0.9013671875","0.8720703125","0.8720703125","0.8720703125","0.890625","0.890625","0.890625","0.87890625","0.87890625","0.87890625","0.8525390625","0.8525390625","0.8525390625"
"748","0.9443359375","0.9443359375","0.9443359375","0.90625","0.90625","0.90625","0.732421875","0.732421875","0.732421875","0.767578125","0.767578125","0.767578125","0.7978515625","0.7978515625","0.7978515625","0.9111328125","0.9111328125","0.9111328125","0.8583984375","0.8583984375","0.8583984375","0.90625","0.90625","0.90625","0.8623046875","0.8623046875","0.8623046875","0.810546875","0.810546875","0.810546875"
"749","0.9541015625","0.9541015625","0.9541015625","0.908203125","0.908203125","0.908203125","0.7802734375","0.7802734375","0.7802734375","0.8125","0.8125","0.8125","0.845703125","0.845703125","0.845703125","0.904296875","0.904296875","0.904296875","0.8779296875","0.8779296875","0.8779296875","0.90234375","0.90234375","0.90234375","0.8916015625","0.8916015625","0.8916015625","0.873046875","0.873046875","0.873046875"
"750","0.951171875","0.951171875","0.951171875","0.919921875","0.919921875","0.919921875","0.771484375","0.771484375","0.771484375","0.8154296875","0.8154296875","0.8154296875","0.8525390625","0.8525390625","0.8525390625","0.904296875","0.904296875","0.904296875","0.89453125","0.89453125","0.89453125","0.9033203125","0.9033203125","0.9033203125","0.890625","0.890625","0.890625","0.8505859375","0.8505859375","0.8505859375"
"751","0.9560546875","0.9560546875","0.9560546875","0.89453125","0.89453125","0.89453125","0.7998046875","0.7998046875","0.7998046875","0.8203125","0.8203125","0.8203125","0.84765625","0.84765625","0.84765625","0.88671875","0.88671875","0.88671875","0.8662109375","0.8662109375","0.8662109375","0.8876953125","0.8876953125","0.8876953125","0.8798828125","0.8798828125","0.8798828125","0.8447265625","0.8447265625","0.8447265625"
"752","0.9365234375","0.9365234375","0.9365234375","0.9013671875","0.9013671875","0.9013671875","0.7548828125","0.7548828125","0.7548828125","0.7939453125","0.7939453125","0.7939453125","0.8349609375","0.8349609375","0.8349609375","0.9130859375","0.9130859375","0.9130859375","0.876953125","0.876953125","0.876953125","0.888671875","0.888671875","0.888671875","0.8779296875","0.8779296875","0.8779296875","0.83984375","0.83984375","0.83984375"
"753","0.9501953125","0.9501953125","0.9501953125","0.9169921875","0.9169921875","0.9169921875","0.759765625","0.759765625","0.759765625","0.8017578125","0.8017578125","0.8017578125","0.82421875","0.82421875","0.82421875","0.9111328125","0.9111328125","0.9111328125","0.87109375","0.87109375","0.87109375","0.912109375","0.912109375","0.912109375","0.8828125","0.8828125","0.8828125","0.8408203125","0.8408203125","0.8408203125"
"754","0.9599609375","0.9599609375","0.9599609375","0.9296875","0.9296875","0.9296875","0.7724609375","0.7724609375","0.7724609375","0.8271484375","0.8271484375","0.8271484375","0.853515625","0.853515625","0.853515625","0.8994140625","0.8994140625","0.8994140625","0.88671875","0.88671875","0.88671875","0.8994140625","0.8994140625","0.8994140625","0.8837890625","0.8837890625","0.8837890625","0.865234375","0.865234375","0.865234375"
"755","0.94921875","0.94921875","0.94921875","0.9130859375","0.9130859375","0.9130859375","0.7978515625","0.7978515625","0.7978515625","0.8369140625","0.8369140625","0.8369140625","0.8564453125","0.8564453125","0.8564453125","0.919921875","0.919921875","0.919921875","0.890625","0.890625","0.890625","0.91796875","0.91796875","0.91796875","0.890625","0.890625","0.890625","0.849609375","0.849609375","0.849609375"
"756","0.943359375","0.943359375","0.943359375","0.9208984375","0.9208984375","0.9208984375","0.7958984375","0.7958984375","0.7958984375","0.818359375","0.818359375","0.818359375","0.8525390625","0.8525390625","0.8525390625","0.91796875","0.91796875","0.91796875","0.896484375","0.896484375","0.896484375","0.90625","0.90625","0.90625","0.888671875","0.888671875","0.888671875","0.8603515625","0.8603515625","0.8603515625"
"757","0.94921875","0.94921875","0.94921875","0.90234375","0.90234375","0.90234375","0.765625","0.765625","0.765625","0.7919921875","0.7919921875","0.7919921875","0.82421875","0.82421875","0.82421875","0.9013671875","0.9013671875","0.9013671875","0.857421875","0.857421875","0.857421875","0.904296875","0.904296875","0.904296875","0.8681640625","0.8681640625","0.8681640625","0.828125","0.828125","0.828125"
"758","0.9560546875","0.9560546875","0.9560546875","0.90234375","0.90234375","0.90234375","0.7587890625","0.7587890625","0.7587890625","0.7978515625","0.7978515625","0.7978515625","0.8330078125","0.8330078125","0.8330078125","0.904296875","0.904296875","0.904296875","0.87109375","0.87109375","0.87109375","0.8994140625","0.8994140625","0.8994140625","0.8759765625","0.8759765625","0.8759765625","0.8369140625","0.8369140625","0.8369140625"
"759","0.955078125","0.955078125","0.955078125","0.8935546875","0.8935546875","0.8935546875","0.7880859375","0.7880859375","0.7880859375","0.8125","0.8125","0.8125","0.837890625","0.837890625","0.837890625","0.876953125","0.876953125","0.876953125","0.876953125","0.876953125","0.876953125","0.8740234375","0.8740234375","0.8740234375","0.875","0.875","0.875","0.837890625","0.837890625","0.837890625"
